"year","zone","indicator","measure","value"
"2012","S01001874","Number Of All Fires","Count",9
"2011","S01001874","Number Of All Fires","Count",23
"2010","S01001874","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","2355.3"
"2011","S01001874","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",1645
"2009","S01001874","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1339.3"
"2012","S01001874","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","414.9"
"2009","S01001874","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001874","Accidental Dwelling Fires Per 100,000 Population","Ratio","490.7"
"2011","S01001874","Accidental Dwelling Fires Per 100,000 Population","Ratio","259.7"
"2012","S01001874","Accidental Dwelling Fires Per 100,000 Population","Ratio",166
"2010","S01001875","Number Of All Fires","Count",4
"2009","S01001875","Number Of All Fires","Count",3
"2012","S01001875","Number Of All Fires","Count",0
"2011","S01001875","Number Of All Fires","Count",2
"2010","S01001875","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","225.2"
"2011","S01001875","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",223
"2009","S01001875","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","345.2"
"2012","S01001875","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001875","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001875","Accidental Dwelling Fires Per 100,000 Population","Ratio","225.2"
"2011","S01001875","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001875","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001876","Number Of All Fires","Count",2
"2009","S01001876","Number Of All Fires","Count",4
"2012","S01001876","Number Of All Fires","Count",5
"2011","S01001876","Number Of All Fires","Count",9
"2010","S01001876","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001876","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",597
"2009","S01001876","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","310.6"
"2012","S01001876","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","398.8"
"2009","S01001876","Accidental Dwelling Fires Per 100,000 Population","Ratio","103.5"
"2010","S01001876","Accidental Dwelling Fires Per 100,000 Population","Ratio","204.9"
"2011","S01001876","Accidental Dwelling Fires Per 100,000 Population","Ratio","298.5"
"2012","S01001876","Accidental Dwelling Fires Per 100,000 Population","Ratio","99.7"
"2010","S01001877","Number Of All Fires","Count",4
"2009","S01001877","Number Of All Fires","Count",4
"2012","S01001877","Number Of All Fires","Count",6
"2011","S01001877","Number Of All Fires","Count",2
"2010","S01001877","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","318.5"
"2011","S01001877","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","199.6"
"2009","S01001877","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","306.4"
"2012","S01001877","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","386.8"
"2009","S01001877","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001877","Accidental Dwelling Fires Per 100,000 Population","Ratio","106.2"
"2011","S01001877","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001877","Accidental Dwelling Fires Per 100,000 Population","Ratio","193.4"
"2010","S01001878","Number Of All Fires","Count",4
"2009","S01001878","Number Of All Fires","Count",9
"2012","S01001878","Number Of All Fires","Count",1
"2011","S01001878","Number Of All Fires","Count",11
"2010","S01001878","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","288.5"
"2011","S01001878","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","858.8"
"2009","S01001878","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","775.2"
"2012","S01001878","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001878","Accidental Dwelling Fires Per 100,000 Population","Ratio","96.9"
"2010","S01001878","Accidental Dwelling Fires Per 100,000 Population","Ratio","96.2"
"2011","S01001878","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001878","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001879","Number Of All Fires","Count",7
"2009","S01001879","Number Of All Fires","Count",23
"2012","S01001879","Number Of All Fires","Count",4
"2011","S01001879","Number Of All Fires","Count",10
"2010","S01001879","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","857.6"
"2011","S01001879","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","622.1"
"2009","S01001879","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","3161.4"
"2012","S01001879","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","474.7"
"2009","S01001879","Accidental Dwelling Fires Per 100,000 Population","Ratio","499.2"
"2010","S01001879","Accidental Dwelling Fires Per 100,000 Population","Ratio","343.1"
"2011","S01001879","Accidental Dwelling Fires Per 100,000 Population","Ratio","933.1"
"2012","S01001879","Accidental Dwelling Fires Per 100,000 Population","Ratio","158.2"
"2010","S01001880","Number Of All Fires","Count",9
"2009","S01001880","Number Of All Fires","Count",11
"2012","S01001880","Number Of All Fires","Count",25
"2011","S01001880","Number Of All Fires","Count",14
"2010","S01001880","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","443.8"
"2011","S01001880","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1208.1"
"2009","S01001880","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1466.3"
"2012","S01001880","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","2509.4"
"2009","S01001880","Accidental Dwelling Fires Per 100,000 Population","Ratio","146.6"
"2010","S01001880","Accidental Dwelling Fires Per 100,000 Population","Ratio","739.6"
"2011","S01001880","Accidental Dwelling Fires Per 100,000 Population","Ratio","536.9"
"2012","S01001880","Accidental Dwelling Fires Per 100,000 Population","Ratio","250.9"
"2010","S01001881","Number Of All Fires","Count",6
"2009","S01001881","Number Of All Fires","Count",6
"2012","S01001881","Number Of All Fires","Count",2
"2011","S01001881","Number Of All Fires","Count",1
"2010","S01001881","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","814.1"
"2011","S01001881","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001881","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","666.7"
"2012","S01001881","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","129.9"
"2009","S01001881","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001881","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001881","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001881","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001882","Number Of All Fires","Count",1
"2009","S01001882","Number Of All Fires","Count",5
"2012","S01001882","Number Of All Fires","Count",1
"2011","S01001882","Number Of All Fires","Count",12
"2010","S01001882","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001882","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1265.8"
"2009","S01001882","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","363.2"
"2012","S01001882","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001882","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001882","Accidental Dwelling Fires Per 100,000 Population","Ratio","121.2"
"2011","S01001882","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001882","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001883","Number Of All Fires","Count",0
"2009","S01001883","Number Of All Fires","Count",0
"2012","S01001883","Number Of All Fires","Count",2
"2011","S01001883","Number Of All Fires","Count",0
"2010","S01001883","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001883","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001883","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2012","S01001883","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001883","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001883","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001883","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001883","Accidental Dwelling Fires Per 100,000 Population","Ratio","390.6"
"2010","S01001884","Number Of All Fires","Count",5
"2009","S01001884","Number Of All Fires","Count",8
"2012","S01001884","Number Of All Fires","Count",3
"2011","S01001884","Number Of All Fires","Count",3
"2010","S01001884","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","209.4"
"2011","S01001884","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","340.1"
"2009","S01001884","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","414.5"
"2012","S01001884","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","229.4"
"2009","S01001884","Accidental Dwelling Fires Per 100,000 Population","Ratio","207.3"
"2010","S01001884","Accidental Dwelling Fires Per 100,000 Population","Ratio","209.4"
"2011","S01001884","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001884","Accidental Dwelling Fires Per 100,000 Population","Ratio","114.7"
"2010","S01001885","Number Of All Fires","Count",2
"2009","S01001885","Number Of All Fires","Count",6
"2012","S01001885","Number Of All Fires","Count",1
"2011","S01001885","Number Of All Fires","Count",6
"2010","S01001885","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","168.6"
"2011","S01001885","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","412.5"
"2009","S01001885","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","512.4"
"2012","S01001885","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2009","S01001885","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001885","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2011","S01001885","Accidental Dwelling Fires Per 100,000 Population","Ratio","82.5"
"2012","S01001885","Accidental Dwelling Fires Per 100,000 Population","Ratio","81.4"
"2010","S01001886","Number Of All Fires","Count",7
"2009","S01001886","Number Of All Fires","Count",4
"2012","S01001886","Number Of All Fires","Count",4
"2011","S01001886","Number Of All Fires","Count",6
"2010","S01001886","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",165
"2011","S01001886","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","705.5"
"2009","S01001886","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","336.7"
"2012","S01001886","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","526.3"
"2009","S01001886","Accidental Dwelling Fires Per 100,000 Population","Ratio","336.7"
"2010","S01001886","Accidental Dwelling Fires Per 100,000 Population","Ratio","990.1"
"2011","S01001886","Accidental Dwelling Fires Per 100,000 Population","Ratio","352.7"
"2012","S01001886","Accidental Dwelling Fires Per 100,000 Population","Ratio","175.4"
"2010","S01001887","Number Of All Fires","Count",7
"2009","S01001887","Number Of All Fires","Count",5
"2012","S01001887","Number Of All Fires","Count",5
"2011","S01001887","Number Of All Fires","Count",11
"2010","S01001887","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","350.5"
"2011","S01001887","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","790.1"
"2009","S01001887","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","467.8"
"2012","S01001887","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","112.1"
"2009","S01001887","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001887","Accidental Dwelling Fires Per 100,000 Population","Ratio","233.6"
"2011","S01001887","Accidental Dwelling Fires Per 100,000 Population","Ratio","112.9"
"2012","S01001887","Accidental Dwelling Fires Per 100,000 Population","Ratio","112.1"
"2010","S01001888","Number Of All Fires","Count",5
"2009","S01001888","Number Of All Fires","Count",8
"2012","S01001888","Number Of All Fires","Count",1
"2011","S01001888","Number Of All Fires","Count",6
"2010","S01001888","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","325.4"
"2011","S01001888","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",451
"2009","S01001888","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","323.6"
"2012","S01001888","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","110.7"
"2009","S01001888","Accidental Dwelling Fires Per 100,000 Population","Ratio","107.9"
"2010","S01001888","Accidental Dwelling Fires Per 100,000 Population","Ratio","108.5"
"2011","S01001888","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2012","S01001888","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001889","Number Of All Fires","Count",1
"2009","S01001889","Number Of All Fires","Count",1
"2012","S01001889","Number Of All Fires","Count",3
"2011","S01001889","Number Of All Fires","Count",6
"2010","S01001889","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio",0
"2011","S01001889","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","731.3"
"2009","S01001889","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","170.6"
"2012","S01001889","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","191.2"
"2009","S01001889","Accidental Dwelling Fires Per 100,000 Population","Ratio",0
"2010","S01001889","Accidental Dwelling Fires Per 100,000 Population","Ratio","176.1"
"2011","S01001889","Accidental Dwelling Fires Per 100,000 Population","Ratio","365.6"
"2012","S01001889","Accidental Dwelling Fires Per 100,000 Population","Ratio","191.2"
"2010","S01001890","Number Of All Fires","Count",9
"2009","S01001890","Number Of All Fires","Count",16
"2012","S01001890","Number Of All Fires","Count",6
"2011","S01001890","Number Of All Fires","Count",12
"2010","S01001890","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","850.2"
"2011","S01001890","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","741.5"
"2009","S01001890","Deliberate Fires (Excluding Chimney Fires) Per 100,000 Population","Ratio","1653.8"
